Port Name,State,Port Code,Border,Date,Measure,Value
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Buses,6386
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Pedestrians,542900
San Ysidro,California,2504,US-Mexico Border,Aug 2010,Personal Vehicle Passengers,2088792
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Pedestrians,615226
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Personal Vehicles,1150750
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Personal Vehicle Passengers,2071351
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Bus Passengers,51763
San Ysidro,California,2504,US-Mexico Border,Jul 2010,Buses,6522
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Buses,5847
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Personal Vehicle Passengers,2006614
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Personal Vehicles,1114786
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Bus Passengers,42351
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Pedestrians,550061
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Bus Passengers,44730
San Ysidro,California,2504,US-Mexico Border,May 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Personal Vehicle Passengers,2043279
San Ysidro,California,2504,US-Mexico Border,May 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Pedestrians,552941
San Ysidro,California,2504,US-Mexico Border,May 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2010,Buses,5817
San Ysidro,California,2504,US-Mexico Border,May 2010,Personal Vehicles,1135155
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Buses,5745
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Bus Passengers,43000
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Pedestrians,505736
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Personal Vehicle Passengers,1959718
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Personal Vehicles,1088732
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Buses,5844
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Pedestrians,508872
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Personal Vehicles,1151834
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Personal Vehicle Passengers,1958118
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2010,Bus Passengers,44398
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Personal Vehicles,1036630
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Personal Vehicle Passengers,1865934
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Buses,5458
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Pedestrians,431551
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Bus Passengers,35399
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Pedestrians,442228
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Personal Vehicle Passengers,1986456
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Personal Vehicles,1103587
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Bus Passengers,41682
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Buses,6104
San Ysidro,California,2504,US-Mexico Border,Jan 2010,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Buses,6474
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Personal Vehicles,1161974
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Pedestrians,490543
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Personal Vehicle Passengers,2207752
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2009,Bus Passengers,42766
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Pedestrians,484445
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Bus Passengers,40782
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Personal Vehicle Passengers,2015275
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Personal Vehicles,1119597
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2009,Buses,6276
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Pedestrians,510796
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Personal Vehicles,1175805
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Bus Passengers,38332
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Buses,6183
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Personal Vehicle Passengers,1998869
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Bus Passengers,33487
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Personal Vehicle Passengers,1901002
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Pedestrians,510801
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Personal Vehicles,1118236
San Ysidro,California,2504,US-Mexico Border,Sep 2009,Buses,5505
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Personal Vehicle Passengers,2244432
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Personal Vehicles,1181280
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Bus Passengers,40237
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Pedestrians,576467
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Buses,6292
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Buses,6107
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Pedestrians,567444
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Personal Vehicles,1187060
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Personal Vehicle Passengers,2136708
San Ysidro,California,2504,US-Mexico Border,Jul 2009,Bus Passengers,37206
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Buses,5581
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Personal Vehicles,1144827
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Pedestrians,518873
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Bus Passengers,29852
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2009,Personal Vehicle Passengers,2060688
San Ysidro,California,2504,US-Mexico Border,May 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Bus Passengers,31893
San Ysidro,California,2504,US-Mexico Border,May 2009,Personal Vehicle Passengers,2061761
San Ysidro,California,2504,US-Mexico Border,May 2009,Personal Vehicles,1145423
San Ysidro,California,2504,US-Mexico Border,May 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Buses,5768
San Ysidro,California,2504,US-Mexico Border,May 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2009,Pedestrians,532523
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Pedestrians,527158
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Personal Vehicle Passengers,1881734
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Bus Passengers,36790
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Buses,6058
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Personal Vehicles,1106902
San Ysidro,California,2504,US-Mexico Border,Apr 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Personal Vehicles,1131661
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Buses,6210
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Bus Passengers,36827
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Personal Vehicle Passengers,2036989
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Pedestrians,526949
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Pedestrians,448213
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Personal Vehicles,931800
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Bus Passengers,36592
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Personal Vehicle Passengers,1584060
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2009,Buses,5796
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Bus Passengers,48366
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Pedestrians,493914
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Personal Vehicle Passengers,1805612
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Buses,6200
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Personal Vehicles,950322
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2009,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Bus Passengers,45639
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Personal Vehicle Passengers,2045814
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Personal Vehicles,1076744
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Pedestrians,523814
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Buses,6331
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2008,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2008,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2008,Buses,6197
San Ysidro,California,2504,US-Mexico Border,Nov 2008,Truck Containers Empty,0
